differential_link_id,source_disease_id,competing_disease_id,presentation_id,similarity_reason,distinguishing_features,cannot_miss,relative_priority,age_context,rotation_context,exam_context,source_review_status,medical_review_status,notes,commonness,pregnancy_context,clinical_setting,findings_favoring_target,findings_favoring_competitor,key_negative_findings,next_test_to_distinguish,step_levels,subject_exams,source_status
DFL-0082-2,DIS-HO-0082,DIS-HO-0085,PRS-002,Draft comparison pending review.,Draft comparison pending review.,false,3,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0083-0,DIS-HO-0083,DIS-HO-0084,PRS-003,Draft comparison pending review.,Draft comparison pending review.,true,1,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0083-1,DIS-HO-0083,DIS-HO-0085,PRS-003,Draft comparison pending review.,Draft comparison pending review.,false,2,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0083-2,DIS-HO-0083,DIS-HO-0086,PRS-003,Draft comparison pending review.,Draft comparison pending review.,false,3,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0084-0,DIS-HO-0084,DIS-HO-0085,PRS-004,Draft comparison pending review.,Draft comparison pending review.,true,1,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0084-1,DIS-HO-0084,DIS-HO-0086,PRS-004,Draft comparison pending review.,Draft comparison pending review.,false,2,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0084-2,DIS-HO-0084,DIS-HO-0087,PRS-004,Draft comparison pending review.,Draft comparison pending review.,false,3,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0085-0,DIS-HO-0085,DIS-HO-0086,PRS-005,Draft comparison pending review.,Draft comparison pending review.,true,1,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0085-1,DIS-HO-0085,DIS-HO-0087,PRS-005,Draft comparison pending review.,Draft comparison pending review.,false,2,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0085-2,DIS-HO-0085,DIS-HO-0088,PRS-005,Draft comparison pending review.,Draft comparison pending review.,false,3,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0086-0,DIS-HO-0086,DIS-HO-0087,PRS-006,Draft comparison pending review.,Draft comparison pending review.,true,1,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0086-1,DIS-HO-0086,DIS-HO-0088,PRS-006,Draft comparison pending review.,Draft comparison pending review.,false,2,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0086-2,DIS-HO-0086,DIS-HO-0089,PRS-006,Draft comparison pending review.,Draft comparison pending review.,false,3,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0087-0,DIS-HO-0087,DIS-HO-0088,PRS-007,Draft comparison pending review.,Draft comparison pending review.,true,1,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
DFL-0087-1,DIS-HO-0087,DIS-HO-0089,PRS-007,Draft comparison pending review.,Draft comparison pending review.,false,2,all,review_required,all,draft_ai_generated,draft_ai_generated,,variable,consider when relevant,"outpatient, emergency, or inpatient according to acuity",Use the existing distinguishing features with timing and localization.,Use the competing pattern and key negative findings.,Absence of expected features modifies but does not alone exclude probability.,Select the linked initial or confirmatory diagnostic pathway.,Step 1; Step 2 CK; Step 3,Internal Medicine; Surgery; Family Medicine; Pediatrics; Neurology; Emergency Medicine,partially_source_supported
